TIME ms, IN1, OUT1
-1.646, 0.559986, 1.83966
-1.65, 0.5844, 1.819219
-1.655, 0.559986, 1.797689
-1.66, 0.5844, 1.775083
-1.665, 0.633228, 1.751415
-1.67, 0.608814, 1.726698
-1.675, 0.535572, 1.700948
-1.68, 0.633228, 1.67418
-1.685, 0.559986, 1.64641
-1.689, 0.608814, 1.617656
-1.694, 0.511158, 1.587933
-1.699, 0.559986, 1.557261
-1.704, 0.559986, 1.525658
-1.709, 0.633228, 1.493143
-1.714, 0.657642, 1.459735
-1.719, 0.46233, 1.425454
-1.724, 0.486744, 1.390322
-1.729, 0.437916, 1.354358
-1.733, 0.511158, 1.317586
-1.738, 0.535572, 1.280027
-1.743, 0.437916, 1.241704
-1.748, 0.511158, 1.202639
-1.753, 0.46233, 1.162857
-1.758, 0.389088, 1.122381
-1.763, 0.535572, 1.081236
-1.768, 0.535572, 1.039446
-1.772, 0.364674, 0.997037
-1.777, 0.389088, 0.954034
-1.782, 0.46233, 0.910463
-1.787, 0.511158, 0.866351
-1.792, 0.389088, 0.821723
-1.797, 0.364674, 0.776607
-1.802, 0.389088, 0.73103
-1.807, 0.340259, 0.68502
-1.812, 0.364674, 0.638604
-1.816, 0.242603, 0.59181
-1.821, -0.782787, 0.544666
-1.826, -0.733959, 0.497201
-1.831, -0.172436, 0.449443
-1.836, 0.022877, 0.401421
-1.841, 0.120533, 0.353164
-1.846, -0.07478, 0.304701
-1.851, -0.123608, 0.256062
-1.855, 0.169361, 0.207275
-1.86, 0.267017, 0.158369
-1.865, 0.315845, 0.109376
-1.87, 0.291431, 0.060323
-1.875, 0.340259, 0.01124
-1.88, 0.364674, -0.037842
-1.885, 0.340259, -0.086895
-1.89, 0.364674, -0.135889
-1.895, 0.267017, -0.184794
-1.899, 0.389088, -0.233581
-1.904, 0.340259, -0.282221
-1.909, 0.364674, -0.330683
-1.914, 0.291431, -0.37894
-1.919, 0.340259, -0.426962
-1.924, 0.291431, -0.47472
-1.929, 0.315845, -0.522185
-1.934, 0.291431, -0.569329
-1.938, 0.267017, -0.616123
-1.943, 0.315845, -0.662539
-1.948, 0.315845, -0.70855
-1.953, 0.291431, -0.754126
-1.958, 0.340259, -0.799242
-1.963, 0.193775, -0.84387
-1.968, 0.267017, -0.887982
-1.973, 0.315845, -0.931553
-1.978, 0.291431, -0.974556
-1.982, 0.291431, -1.016965
-1.987, 0.315845, -1.058755
-1.992, 0.291431, -1.0999
-1.997, 0.291431, -1.140376
-2.002, 0.242603, -1.180158
-2.007, 0.267017, -1.219223
-2.012, 0.291431, -1.257546
-2.017, 0.193775, -1.295105
-2.021, 0.193775, -1.331877
-2.026, 0.242603, -1.367841
-2.031, 0.242603, -1.402973
-2.036, 0.267017, -1.437254
-2.041, 0.267017, -1.470662
-2.046, 0.291431, -1.503177
-2.051, 0.291431, -1.53478
-2.056, 0.340259, -1.565452
-2.061, 0.267017, -1.595174
-2.065, 0.242603, -1.623929
-2.07, 0.242603, -1.651699
-2.075, 0.193775, -1.678466
-2.08, 0.242603, -1.704217
-2.085, 0.291431, -1.728933
-2.09, 0.340259, -1.752602
-2.095, 0.315845, -1.775208
-2.1, 0.315845, -1.796738
-2.104, 0.267017, -1.817179
-2.109, 0.242603, -1.836518
-2.114, 0.267017, -1.854745
-2.119, 0.291431, -1.871847
-2.124, 0.267017, -1.887816
-2.129, 0.291431, -1.90264
-2.134, 0.291431, -1.916311
-2.139, 0.291431, -1.928822
-2.144, 0.291431, -1.940163
-2.148, 0.242603, -1.95033
-2.153, 0.291431, -1.959314
-2.158, 0.315845, -1.967112
-2.163, 0.340259, -1.973718
-2.168, 0.291431, -1.979128
-2.173, 0.340259, -1.98334
-2.178, 0.340259, -1.98635
-2.183, 0.364674, -1.988157
-2.188, 0.389088, -1.988759
-2.192, 0.340259, -1.988157
-2.197, 0.364674, -1.98635
-2.202, 0.340259, -1.98334
-2.207, 0.437916, -1.979128
-2.212, 0.315845, -1.973718
-2.217, 0.364674, -1.967112
-2.222, 0.364674, -1.959314
-2.227, 0.364674, -1.950329
-2.231, 0.389088, -1.940163
-2.236, 0.291431, -1.928821
-2.241, 0.46233, -1.916311
-2.246, 0.315845, -1.90264
-2.251, 0.364674, -1.887815
-2.256, 0.340259, -1.871847
-2.261, 0.437916, -1.854744
-2.266, 0.364674, -1.836518
-2.271, 0.389088, -1.817178
-2.275, 0.389088, -1.796737
-2.28, 0.389088, -1.775207
-2.285, 0.46233, -1.752601
-2.29, 0.389088, -1.728933
-2.295, 0.389088, -1.704216
-2.3, 0.437916, -1.678466
-2.305, 0.46233, -1.651698
-2.31, 0.46233, -1.623928
-2.314, 0.486744, -1.595174
-2.319, 0.486744, -1.565451
-2.324, 0.535572, -1.534779
-2.329, 0.511158, -1.503176
-2.334, 0.389088, -1.470661
-2.339, 0.389088, -1.437253
-2.344, -0.611889, -1.402972
-2.349, -0.270092, -1.36784
-2.354, 0.120533, -1.331876
-2.358, 0.169361, -1.295104
-2.363, 0.218189, -1.257545
-2.368, -0.221264, -1.219222
-2.373, 0.193775, -1.180157
-2.378, 0.364674, -1.140375
-2.383, 0.437916, -1.099899
-2.388, 0.486744, -1.058754
-2.393, 0.535572, -1.016964
-2.397, 0.535572, -0.974555
-2.402, 0.633228, -0.931552
-2.407, 0.559986, -0.887981
-2.412, 0.633228, -0.843868
-2.417, 0.608814, -0.799241
-2.422, 0.657642, -0.754125
-2.427, 0.559986, -0.708548
-2.432, 0.535572, -0.662538
-2.437, 0.559986, -0.616122
-2.441, 0.5844, -0.569328
-2.446, 0.5844, -0.522184
-2.451, 0.559986, -0.474719
-2.456, 0.633228, -0.426961
-2.461, 0.682056, -0.378939
-2.466, 0.608814, -0.330682
-2.471, 0.70647, -0.282219
-2.476, 0.657642, -0.23358
-2.48, 0.657642, -0.184793
-2.485, 0.633228, -0.135887
-2.49, 0.682056, -0.086894
-2.495, 0.633228, -0.037841
